grid,mode,N,ticks,threads,reps,time_ms,std_time_ms,avg_flow,avg_stopped,speedup,efficiency
grids/huge.txt,PARALLEL,1500,1000,8,5,93.6,2.073644135332772,403.394,1096.606,0.4166666666666667,0.052083333333333336
grids/huge.txt,SEQUENTIAL,2000,1000,1,5,46.8,0.4472135954999579,451.326,1548.674,1.0,1.0
grids/huge.txt,PARALLEL,2000,1000,2,5,100.8,0.4472135954999579,451.326,1548.674,0.46428571428571425,0.23214285714285712
grids/huge.txt,PARALLEL,2000,1000,4,5,103.2,0.4472135954999579,451.326,1548.674,0.45348837209302323,0.11337209302325581
grids/huge.txt,PARALLEL,2000,1000,8,5,97.6,1.140175425099138,451.326,1548.674,0.47950819672131145,0.05993852459016393
grids/huge.txt,SEQUENTIAL,2500,1000,1,5,54.6,0.5477225575051661,506.838,1993.1619999999998,1.0,1.0
grids/huge.txt,PARALLEL,2500,1000,2,5,110.2,0.4472135954999579,506.838,1993.1619999999998,0.4954627949183303,0.24773139745916514
grids/huge.txt,PARALLEL,2500,1000,4,5,119.0,22.360679774997898,506.838,1993.1619999999998,0.45882352941176474,0.11470588235294119
grids/huge.txt,PARALLEL,2500,1000,8,5,101.6,1.816590212458495,506.838,1993.1619999999998,0.5374015748031497,0.0671751968503937
grids/huge.txt,SEQUENTIAL,3000,1000,1,5,61.0,5.0990195135927845,440.3860000000001,2559.614,1.0,1.0
grids/huge.txt,PARALLEL,3000,1000,2,5,111.4,1.3416407864998738,440.3860000000001,2559.614,0.5475763016157988,0.2737881508078994
grids/huge.txt,PARALLEL,3000,1000,4,5,111.0,0.0,440.3860000000001,2559.614,0.5495495495495496,0.1373873873873874
grids/huge.txt,PARALLEL,3000,1000,8,5,103.4,0.5477225575051661,440.3860000000001,2559.614,0.5899419729206963,0.07374274661508703
grids/huge.txt,SEQUENTIAL,3500,1000,1,5,56.0,0.0,303.099,3196.901,1.0,1.0
grids/huge.txt,PARALLEL,3500,1000,2,5,107.6,0.5477225575051661,303.099,3196.901,0.5204460966542751,0.26022304832713755
grids/huge.txt,PARALLEL,3500,1000,4,5,109.8,0.4472135954999579,303.099,3196.901,0.5100182149362478,0.12750455373406194
grids/huge.txt,PARALLEL,3500,1000,8,5,104.0,1.0,303.099,3196.901,0.5384615384615384,0.0673076923076923
grids/huge.txt,SEQUENTIAL,4000,1000,1,5,50.2,0.4472135954999579,159.355,3840.6449999999995,1.0,1.0
grids/huge.txt,PARALLEL,4000,1000,2,5,103.8,0.8366600265340756,159.355,3840.6449999999995,0.4836223506743738,0.2418111753371869
grids/huge.txt,PARALLEL,4000,1000,4,5,100.8,1.3038404810405297,159.355,3840.6449999999995,0.4980158730158731,0.12450396825396827
grids/huge.txt,PARALLEL,4000,1000,8,5,102.0,0.7071067811865476,159.355,3840.6449999999995,0.49215686274509807,0.06151960784313726
grids/huge.txt,SEQUENTIAL,500,2000,1,5,40.0,0.0,220.5,279.5,1.0,1.0
grids/huge.txt,PARALLEL,500,2000,2,5,143.6,0.8944271909999159,220.5,279.5,0.2785515320334262,0.1392757660167131
grids/huge.txt,PARALLEL,500,2000,4,5,147.2,1.0954451150103321,220.5,279.5,0.27173913043478265,0.06793478260869566
grids/huge.txt,PARALLEL,500,2000,8,5,153.4,2.6076809620810595,220.5,279.5,0.2607561929595828,0.03259452411994785
grids/huge.txt,SEQUENTIAL,1000,2000,1,5,59.6,0.5477225575051661,304.6855,695.3145,1.0,1.0
grids/huge.txt,PARALLEL,1000,2000,2,5,161.0,0.0,304.6855,695.3145,0.3701863354037267,0.18509316770186335
grids/huge.txt,PARALLEL,1000,2000,4,5,172.2,9.391485505499118,304.6855,695.3145,0.3461091753774681,0.08652729384436703
grids/huge.txt,PARALLEL,1000,2000,8,5,171.0,6.519202405202649,304.6855,695.3145,0.3485380116959064,0.0435672514619883
grids/huge.txt,SEQUENTIAL,1500,2000,1,5,81.0,1.0,384.3835,1115.6165,1.0,1.0
grids/huge.txt,PARALLEL,1500,2000,2,5,179.8,3.1144823004794873,384.3835,1115.6165,0.45050055617352613,0.22525027808676307
grids/huge.txt,PARALLEL,1500,2000,4,5,188.6,5.594640292279746,384.3835,1115.6165,0.42948038176033937,0.10737009544008484
grids/huge.txt,PARALLEL,1500,2000,8,5,182.6,2.408318915758459,384.3835,1115.6165,0.443592552026287,0.055449069003285875
grids/huge.txt,SEQUENTIAL,2000,2000,1,5,94.0,0.0,426.9435,1573.0565,1.0,1.0
grids/huge.txt,PARALLEL,2000,2000,2,5,207.4,27.889065957826556,426.9435,1573.0565,0.4532304725168756,0.2266152362584378
grids/huge.txt,PARALLEL,2000,2000,4,5,202.8,18.686893802876927,426.9435,1573.0565,0.4635108481262327,0.11587771203155818
grids/huge.txt,PARALLEL,2000,2000,8,5,189.2,1.0954451150103324,426.9435,1573.0565,0.49682875264270615,0.06210359408033827
grids/huge.txt,SEQUENTIAL,2500,2000,1,5,110.2,0.4472135954999579,477.38,2022.6199999999997,1.0,1.0
grids/huge.txt,PARALLEL,2500,2000,2,5,207.2,0.4472135954999579,477.38,2022.6199999999997,0.5318532818532818,0.2659266409266409
grids/huge.txt,PARALLEL,2500,2000,4,5,202.8,2.4899799195977463,477.38,2022.6199999999997,0.5433925049309665,0.13584812623274162
grids/huge.txt,PARALLEL,2500,2000,8,5,202.0,8.396427811873332,477.38,2022.6199999999997,0.5455445544554456,0.0681930693069307
grids/huge.txt,SEQUENTIAL,3000,2000,1,5,117.0,0.0,432.3245,2567.6755,1.0,1.0
grids/huge.txt,PARALLEL,3000,2000,2,5,215.2,0.447213595499958,432.3245,2567.6755,0.5436802973977696,0.2718401486988848
grids/huge.txt,PARALLEL,3000,2000,4,5,208.2,3.5637059362410923,432.3245,2567.6755,0.5619596541786743,0.14048991354466858
grids/huge.txt,PARALLEL,3000,2000,8,5,204.4,2.3021728866442674,432.3245,2567.6755,0.5724070450097847,0.07155088062622308
grids/huge.txt,SEQUENTIAL,3500,2000,1,5,112.6,0.5477225575051661,294.034,3205.966,1.0,1.0
grids/huge.txt,PARALLEL,3500,2000,2,5,212.6,1.51657508881031,294.034,3205.966,0.5296331138287864,0.2648165569143932
grids/huge.txt,PARALLEL,3500,2000,4,5,206.2,2.16794833886788,294.034,3205.966,0.5460717749757517,0.13651794374393791
grids/huge.txt,PARALLEL,3500,2000,8,5,204.6,1.6733200530681511,294.034,3205.966,0.5503421309872922,0.06879276637341153
grids/huge.txt,SEQUENTIAL,4000,2000,1,5,109.8,18.566098136118963,155.6485,3844.3514999999998,1.0,1.0
grids/huge.txt,PARALLEL,4000,2000,2,5,205.6,0.5477225575051661,155.6485,3844.3514999999998,0.5340466926070039,0.26702334630350194
grids/huge.txt,PARALLEL,4000,2000,4,5,200.2,1.3038404810405297,155.6485,3844.3514999999998,0.5484515484515484,0.1371128871128871
grids/huge.txt,PARALLEL,4000,2000,8,5,202.8,2.4899799195977463,155.6485,3844.3514999999998,0.5414201183431953,0.06767751479289941
