grid,mode,N,ticks,threads,reps,time_ms,std_time_ms,avg_flow,avg_stopped,speedup,efficiency
grids/huge.txt,PARALLEL,500,1000,4,5,86.2,6.685805860178712,225.387,274.613,0.23201856148491878,0.058004640371229696
grids/huge.txt,PARALLEL,500,1000,8,5,86.8,0.4472135954999579,225.387,274.613,0.2304147465437788,0.02880184331797235
grids/huge.txt,PARALLEL,500,1000,10,5,88.8,0.8366600265340756,225.387,274.613,0.22522522522522523,0.02252252252252252
grids/huge.txt,PARALLEL,500,1000,16,5,91.4,1.816590212458495,225.387,274.613,0.2188183807439825,0.013676148796498906
grids/huge.txt,SEQUENTIAL,1000,1000,1,5,30.0,0.0,321.838,678.162,1.0,1.0
grids/huge.txt,PARALLEL,1000,1000,1,5,86.0,0.0,321.838,678.162,0.3488372093023256,0.3488372093023256
grids/huge.txt,PARALLEL,1000,1000,2,5,88.8,0.4472135954999579,321.838,678.162,0.33783783783783783,0.16891891891891891
grids/huge.txt,PARALLEL,1000,1000,4,5,95.0,0.0,321.838,678.162,0.3157894736842105,0.07894736842105263
grids/huge.txt,PARALLEL,1000,1000,8,5,95.2,1.0954451150103321,321.838,678.162,0.31512605042016806,0.03939075630252101
grids/huge.txt,PARALLEL,1000,1000,10,5,96.8,0.8366600265340756,321.838,678.162,0.30991735537190085,0.030991735537190084
grids/huge.txt,PARALLEL,1000,1000,16,5,100.6,2.3021728866442674,321.838,678.162,0.29821073558648115,0.01863817097415507
grids/huge.txt,SEQUENTIAL,1500,1000,1,5,39.6,0.5477225575051661,403.394,1096.606,1.0,1.0
grids/huge.txt,PARALLEL,1500,1000,1,5,98.6,0.8944271909999159,403.394,1096.606,0.40162271805273836,0.40162271805273836
grids/huge.txt,PARALLEL,1500,1000,2,5,95.2,0.4472135954999579,403.394,1096.606,0.41596638655462187,0.20798319327731093
grids/huge.txt,PARALLEL,1500,1000,4,5,102.8,1.3038404810405297,403.394,1096.606,0.3852140077821012,0.0963035019455253
grids/huge.txt,PARALLEL,1500,1000,8,5,101.4,1.51657508881031,403.394,1096.606,0.3905325443786982,0.04881656804733728
grids/huge.txt,PARALLEL,1500,1000,10,5,103.2,0.8366600265340756,403.394,1096.606,0.38372093023255816,0.03837209302325582
grids/huge.txt,PARALLEL,1500,1000,16,5,105.2,1.0954451150103321,403.394,1096.606,0.376425855513308,0.02352661596958175
grids/huge.txt,SEQUENTIAL,2000,1000,1,5,47.0,0.0,451.326,1548.674,1.0,1.0
grids/huge.txt,PARALLEL,2000,1000,1,5,108.4,0.5477225575051661,451.326,1548.674,0.4335793357933579,0.4335793357933579
grids/huge.txt,PARALLEL,2000,1000,2,5,102.8,4.43846820423443,451.326,1548.674,0.4571984435797665,0.22859922178988326
grids/huge.txt,PARALLEL,2000,1000,4,5,108.4,5.9413803110051795,451.326,1548.674,0.4335793357933579,0.10839483394833947
grids/huge.txt,PARALLEL,2000,1000,8,5,104.6,7.021395872616783,451.326,1548.674,0.44933078393881454,0.05616634799235182
grids/huge.txt,PARALLEL,2000,1000,10,5,105.8,5.932958789676531,451.326,1548.674,0.444234404536862,0.0444234404536862
grids/huge.txt,PARALLEL,2000,1000,16,5,104.2,3.563705936241092,451.326,1548.674,0.4510556621880998,0.028190978886756236
grids/huge.txt,SEQUENTIAL,2500,1000,1,5,57.6,1.1401754250991378,506.838,1993.1619999999998,1.0,1.0
grids/huge.txt,PARALLEL,2500,1000,1,5,118.2,2.489979919597747,506.838,1993.1619999999998,0.4873096446700508,0.4873096446700508
grids/huge.txt,PARALLEL,2500,1000,2,5,109.2,5.263078946776307,506.838,1993.1619999999998,0.5274725274725275,0.26373626373626374
grids/huge.txt,PARALLEL,2500,1000,4,5,109.6,1.140175425099138,506.838,1993.1619999999998,0.5255474452554745,0.13138686131386862
grids/huge.txt,PARALLEL,2500,1000,8,5,109.0,0.7071067811865476,506.838,1993.1619999999998,0.5284403669724771,0.06605504587155964
grids/huge.txt,PARALLEL,2500,1000,10,5,114.4,12.136721138759018,506.838,1993.1619999999998,0.5034965034965034,0.050349650349650346
grids/huge.txt,PARALLEL,2500,1000,16,5,127.0,24.879710609249457,506.838,1993.1619999999998,0.45354330708661417,0.028346456692913385
grids/huge.txt,SEQUENTIAL,3000,1000,1,5,59.0,0.0,440.3860000000001,2559.614,1.0,1.0
grids/huge.txt,PARALLEL,3000,1000,1,5,121.8,1.3038404810405297,440.3860000000001,2559.614,0.48440065681444994,0.48440065681444994
grids/huge.txt,PARALLEL,3000,1000,2,5,108.2,0.8366600265340756,440.3860000000001,2559.614,0.5452865064695009,0.27264325323475047
grids/huge.txt,PARALLEL,3000,1000,4,5,110.6,0.5477225575051661,440.3860000000001,2559.614,0.5334538878842676,0.1333634719710669
grids/huge.txt,PARALLEL,3000,1000,8,5,108.2,0.8366600265340756,440.3860000000001,2559.614,0.5452865064695009,0.06816081330868762
grids/huge.txt,PARALLEL,3000,1000,10,5,109.2,0.8366600265340756,440.3860000000001,2559.614,0.5402930402930403,0.054029304029304025
grids/huge.txt,PARALLEL,3000,1000,16,5,111.8,1.7888543819998317,440.3860000000001,2559.614,0.5277280858676208,0.0329830053667263
grids/huge.txt,SEQUENTIAL,3500,1000,1,5,56.6,0.5477225575051661,303.099,3196.901,1.0,1.0
grids/huge.txt,PARALLEL,3500,1000,1,5,121.0,1.8708286933869707,303.099,3196.901,0.46776859504132234,0.46776859504132234
grids/huge.txt,PARALLEL,3500,1000,2,5,104.8,0.8366600265340756,303.099,3196.901,0.5400763358778626,0.2700381679389313
grids/huge.txt,PARALLEL,3500,1000,4,5,111.8,5.848076606885378,303.099,3196.901,0.5062611806797853,0.12656529516994633
grids/huge.txt,PARALLEL,3500,1000,8,5,106.8,0.8366600265340756,303.099,3196.901,0.5299625468164795,0.06624531835205993
grids/huge.txt,PARALLEL,3500,1000,10,5,107.8,1.3038404810405297,303.099,3196.901,0.5250463821892394,0.05250463821892394
grids/huge.txt,PARALLEL,3500,1000,16,5,110.6,0.5477225575051661,303.099,3196.901,0.5117540687160941,0.03198462929475588
grids/huge.txt,SEQUENTIAL,4000,1000,1,5,51.0,0.0,159.355,3840.6449999999995,1.0,1.0
grids/huge.txt,PARALLEL,4000,1000,1,5,115.6,1.3416407864998738,159.355,3840.6449999999995,0.44117647058823534,0.44117647058823534
grids/huge.txt,PARALLEL,4000,1000,2,5,101.2,0.4472135954999579,159.355,3840.6449999999995,0.5039525691699605,0.2519762845849802
grids/huge.txt,PARALLEL,4000,1000,4,5,105.2,1.0954451150103321,159.355,3840.6449999999995,0.4847908745247148,0.1211977186311787
grids/huge.txt,PARALLEL,4000,1000,8,5,104.4,0.5477225575051661,159.355,3840.6449999999995,0.48850574712643674,0.06106321839080459
grids/huge.txt,PARALLEL,4000,1000,10,5,106.2,0.8366600265340756,159.355,3840.6449999999995,0.48022598870056493,0.04802259887005649
grids/huge.txt,PARALLEL,4000,1000,16,5,108.6,1.140175425099138,159.355,3840.6449999999995,0.4696132596685083,0.02935082872928177
grids/huge.txt,SEQUENTIAL,500,2000,1,5,40.0,0.0,220.5,279.5,1.0,1.0
grids/huge.txt,PARALLEL,500,2000,1,5,153.6,2.3021728866442674,220.5,279.5,0.2604166666666667,0.2604166666666667
